text,actual_category,predicted_category,confidence
"Мутацијата додава нова генетска варијација, а изборот овозможува да се отстрани од групата изразени варијации.",science/technology,science/technology,0.4376411736011505
Фисиската бомба функционира по принципот дека е потребна енергија за создавање јадро од мноштво протони и неутрони.,science/technology,science/technology,0.4736316204071045
Јадрото содржи две честички: неутрони и протони.,science/technology,science/technology,0.9116137027740479
Ова им овозможи на телеобјективите да создаваат слики со квалитет сличен на тој добиен од леќи со фиксна фокусна должина.,science/technology,science/technology,0.40273335576057434
"Супериорни се во однос на веб прокси поради неколку причини: го ре-рутираат целиот интернет сообраќај, не само http.",science/technology,travel,0.2881215512752533
Интерактивниот дизајн бара да ги преиспитате вашите претпоставки за медиумската продукција и Ве учи да размислувате на нелинеарен начин.,science/technology,science/technology,0.3102859854698181
"Ова стана вообичаена пракса, но железото предизвикуваше поголемо трошење на дрвените тркала од вагоните.",science/technology,science/technology,0.33533474802970886
"Стадото е составено од еден до три крвно поврзани мажјаци, заедно со најмногу триесет женки и младенчиња.",science/technology,sports,0.26026713848114014
"Иако вештачката интелегенција има силна конотација на научна фантастика, вештачката интелегенција претставува многу важна гранка на компјутерски науки, која се занимава со однесувањето, учењето и интелигентната адаптација на машините.",science/technology,science/technology,0.7234956622123718
Аспектниот размер на овој формат (кој се дели со дванаесет за да се добие наједноставниот размер од цел број) затоа се смета дека е 3:2.,science/technology,science/technology,0.28054898977279663
"Обични сателитскиот телефон не е замена за мобилен телефон затоа што за да остварите повик, мора да бидете на отворено со чиста оптичка видливост до сателитот.",science/technology,science/technology,0.4775446653366089
"Иако вагонетките главно биле изградени од паралелни дрвени даски, можеле да ги влечат коњи за поголема брзина и за влечење поголем товар од оној кој се носел по тогашните лоши патишта.",science/technology,travel,0.44222769141197205
"Луѓето знаеле за основните хемиски елементи како златото, среброто и бакарот уште од античко време, бидејќи сите овие може да се најдат во природата во изворна форма и се релативно лесни за откопување со примитивни алати.",science/technology,science/technology,0.35927173495292664
Тркалото го сменило светот на неверојатен нaчин. Најдоброто нешто кое тркалото го направило за нас е што ни овозможило полесен и побрз транспорт.,science/technology,travel,0.4191357493400574
Ова е направено за да се загарантира дека сликата го опфаќа целиот екран. Тоа се нарекува „overscan“.,science/technology,science/technology,0.4595041871070862
Германските подморници се нарекувале U-Boats (подводни бродови). Германците биле добри во пловењето и ракување со нивните подморници.,science/technology,politics,0.31197312474250793
"Иако физичката состојба може да се промени, хемиската состојба останува иста.",science/technology,science/technology,0.6631425023078918
"Површински притисок настанува бидејќи молекулите на водата на површината на водата силно се привлекуваат едни со други, многу повеќе отколку што е тоа случајот со молекулите на воздухот над нив.",science/technology,science/technology,0.4663909375667572
Еден од најчестите проблеми при конвертирање филм во DVD-формат е преголемиот размер.,science/technology,science/technology,0.24629124999046326
"Поточно, се тврди дека би можело да се открие дали некој лаже преку точно толкување на микро-изразувањата.",science/technology,science/technology,0.5235552787780762
Златото може да се обработи во секакви форми. Може да се извитка во мали форми.,science/technology,science/technology,0.43283942341804504
"По вградувањето во неколку софтверски апликации за домашни компјутери и видеоигри, сега системот на ВИ често се користи во економијата, медицината, инженерството и војската.",science/technology,science/technology,0.5165035128593445
"Денес сè уште се произведува, но поважно е дека неговиот сооднос е наследен од сензорните формати на сликата од дигитален фотоапарат.",science/technology,science/technology,0.41210728883743286
"Најзлоупотребуваното и најчесто исмејуваното право на третини претставува едноставно правило со кое се создава динамика, а притоа се одржува ред во сликата.",science/technology,politics,0.38493138551712036
"Ова не само што потврдува дека барем некои диносауруси имале пердуви, теорија која веќе е раширена, туку и дава детали кои фосилите главно не можат да ги дадат, како боја и тридимензионален изглед.",science/technology,science/technology,0.8193022012710571
"Како би влијаела гравитацијата на Ија на мене? Ако застанете на површината на Ија, ќе тежите помалку отколку на Земјата.",science/technology,science/technology,0.5007843375205994
"NextGen е систем за којшто ФАА тврди дека овозможува леталата да летаат по пократки маршрути, со што ќе се заштедат милиони галони гориво секоја година и ќе се намалат емисиите на јаглерод.",science/technology,science/technology,0.41530677676200867
Невробиолошките податоци обезбедуваат физички доказ за теоретски пристап кон истражување на сознавањето. Затоа ја стеснува областа на истражување и ја прави многу попрецизна.,science/technology,science/technology,0.5739224553108215
"За време на неговиот говор од 2 часа, тој изјави дека „Епл одново ќе го измисли телефонот, Денес ќе создадеме историја“.",science/technology,science/technology,0.4746333956718445
Недостатокот на телеобјективите е што сложеноста на фокусот и бројот на елементи на леќите потребни за да се постигне опсегот на фокусни должини се многу поголеми отколку кај примарните леќи.,science/technology,science/technology,0.30452731251716614
"Сличен на далечинскиот управувач од телевизорот, контролорот користи два сензори поставени во близина на корисникот  на телевизијата за да ја триангулира својата позиција во три димензионални простор.",science/technology,science/technology,0.49365782737731934
". Научниците велат дека пердувите на ова животно биле костен-кафеави на врвот, а  долната страна бледа или каротеноидна боја.",science/technology,science/technology,0.4636426270008087
Истражувачите на универзитетот рекоа дека двете соединенија реагираат меѓусебно при што се создаваат кристали што може да ја нарушат функцијата на бубрезите.,science/technology,science/technology,0.613508939743042
Со ова се добива резолуција која е скоро четири пати подобра од 35-милиметарскиот негатив (3136 мм2 наспроти 864).,science/technology,science/technology,0.30229452252388
"Благодарение на подземните кабелски оптички врски со Европа и широкопојасниот сателит, Гренланд е добро поврзан со 93% од популацијата која има пристап до интернет.",science/technology,science/technology,0.2748967409133911
"Една од најистакнатите апликации во таа категорија е Google Translate, кој овозможува офлајн превод по преземање на потребните јазични податоци.",science/technology,travel,0.42160749435424805
"Ја има истата молекуларна структура независно од тоа дали е во гасовита, течна или цврста состојба.",science/technology,health,0.5783607363700867
"Користењето видеоснимка доведе до значајни откритија во интерпретацијата на микроизразите, движења на лицето што траат неколку милисекунди.",science/technology,science/technology,0.5096824169158936
Луѓето правеле и користеле леќи за зголемување илјадници години наназад.,science/technology,travel,0.25858768820762634
"Но, сепак, не е само тоа, туку и експериментирањето, а експеримент е проба што се користи за да се елиминира една или повеќе можни хипотези, поставувањето прашања, како и набљудувањето, исто така го водат научното истражување.",science/technology,science/technology,0.9020244479179382
"На крај, дрвените тркала биле заменети со железни. Во 1767 год., бил пуштен првиот воз со целосно железни тркала.",science/technology,science/technology,0.24638204276561737
"Иако повеќето картички може да се користат каде било, кај некои има поволни тарифи за повици до конкретни групи земји.",science/technology,travel,0.6582624912261963
Повеќето модерни истражувачки телескопи се  огромни објекти во оддалечени области со пожелни атмосферски услови.,science/technology,science/technology,0.7663557529449463
Челичната игла плута на водата поради површинскиот притисок.,science/technology,health,0.3932381570339203
"Форматот од 35 мм е всушност прилично збунувачки, 36 мм во ширина со 24 мм во висина.",science/technology,geography,0.30440667271614075
"Клетките се така основни и клучни за проучувањето на животот, што всушност тие често се именуваат како „главни елементи на животот“.",science/technology,health,0.39704641699790955
"Давателите на сопствена VPN-мрежа (виртуелна приватна мрежа) се одличен начин на заобиколување, како и политичка цензура и комерцијално геофилтрирање на IP.",science/technology,politics,0.35444024205207825
"Станицата ја задржа својата позиција, и покрај загубата на гироскопот на почетокот на мисијата на вселенската станица, до крајот на вселенската прошетка.",science/technology,science/technology,0.26218220591545105
"Луѓето со овој вид на размислување размислуваат логично, можат да меморираат шеми, да решаваат проблеми и да работат на научни тестови.",science/technology,science/technology,0.6931804418563843
"Оцелотите сакаат да јадат мали животни. Ако можат, фаќаат мајмуни, змии, глодари и птици. Речиси сите животни што ги лови оцелотот се значително помали од него.",science/technology,travel,0.30086782574653625
"Одредени фотоапарати со филм од среден формат користат формат од 6 на 6 cm, попрецизно негатив од 56 на 56 mm.",science/technology,science/technology,0.32623255252838135
"На патниците им се советува да бидат свесни за  ризик од лоши временски услови кои можат да го зафатат пределот во кој се наоѓаат, зашто тоа може да влијае врз нивните планови.",travel,travel,0.591088056564331
"Автобуси поаѓаат од меѓуокружната автобуска станица (преку реката) цел ден, иако повеќето, особено оние што патуваат кон исток и Џакар/Бумтанг поаѓаат меѓу 06:30 и 07:30 часот.",travel,travel,0.6215957403182983
"Нудат поголема стабилност за јавачот, но може да постојат и безбедносни забелешки поради веројатноста да му се заглават стапалата во нив.",travel,politics,0.5781824588775635
Повеќето крстарења по впечатливото Балтичко море вклучуваат подолг престој во Санкт Петерсбург во Русија.,travel,travel,0.5868779420852661
"Советот се состои од тоа патниците да не крадат, недозволено да влегуваат, учествуваат на нелегален пазар, да просат или поинаку да експлоатираат други луѓе за нивна добивка.",travel,travel,0.7045149803161621
Постојат многу нешта кои треба да ги земете во предвид пред и кога патувате некаде.,travel,health,0.3532508909702301
"За време на дневната жега, патниците може да доживеат халуцинации кои даваат привидение на вода (или други работи).",travel,health,0.27571114897727966
"Семејства со деца може ретко да се видат, но некои хостели ги примаат во приватни соби.",travel,travel,0.696912407875061
"На пример, посетување замоци во Долината Лоар, во долината на Рајна, или пак крстарење до интересни градови покрај Дунав или пловење со брод по каналот Ири.",travel,travel,0.34426483511924744
Подобро да користите агент кој често букира слични вакви патувања.,travel,travel,0.4746740162372589
"Каучсурфингот е откриен во јануари, 2004 г. кога компјутерскиот програмер Кејси Фентон најде евтин лет до Исланд, но немаше каде да се смести.",travel,travel,0.5093818306922913
Студентските визи обично имаат различни услови и процедури за апликација од обичните туристички или бизнис визи.,travel,travel,0.5601871609687805
Секоја држава исто така има особени закони со кои е утврдено кои предмети во случај на опасност треба да ги има во колата.,travel,travel,0.6802358031272888
"Иако повеќето агенции се спремни за најголем дел од обичните аранжмани, многу агенти се специјализирани за конкретни видови патувања, буџети или дестинации.",travel,travel,0.7970890998840332
Патниците можат да наидат на животни-штетници кои ги нема во регионите од коишто доаѓаат.,travel,travel,0.3121693730354309
"Исто така, на север посетете го големото Светилиште на Богородица Фатимска (Храм), место каде што се случиле светски познатите јавувања на Богородица.",travel,travel,0.6685749888420105
Можете да користите бода-бода (мотоцикл такси) за да ја заобиколите Гома. Вообичаената (локална) цена е ~500 конгоански франци за кратко патување.,travel,travel,0.860402524471283
Тие што уживаат во активности на отворено не треба да ја пропуштат прошетката низ коридорот „Од морето до небото“.,travel,travel,0.4727132022380829
