text,actual_category,predicted_category,confidence
"موتاسي متامه جنيس ݢينيتيك بارو, ڠن سيليكسي ڤݢادوه نيبك جنيس مساڤت ڽڠ ڽات.",science/technology,geography,0.20834234356880188
بوم فيسي جي كرجا ماصل بك ڤرينسيڤ بهوا جي ڤرلو ككواتن ك ڤساڤت اينتي دڠن ڤروتون ڠن نيوترون.,science/technology,geography,0.23099473118782043
اينتي اتوم ڽن ناكه نيبك دوا بوه ڤارتيكل نيوترون ڠن ڤروتون.,science/technology,science/technology,0.30890536308288574
ڽي ڽڠ ڤموڠكين ݢاچ لينسا زووم ك جي ڤحاصيل ݢمبر ڽڠ ݢج جيه ڽن سبنديڠ دڠن ݢاچ لينسا دڠن فؤكوس جؤه ڽڠ تتڤ.,science/technology,travel,0.2953967750072479
"اوق ڽن لبيه ماجو ك ڤروكسي ويب سبب ڤادوم بوه السن: اوق ڽن ݢ-سيت مندوم لالو لينتس اينتيرنيت, كن ه ت ت ڤ ساݢل.",science/technology,geography,0.21816086769104004
بنتوق ڽڠ اينتراكتيف ڽن ڤرلو ك ݢتا تابوه يوم لوم سيݢر تك ڤراسڠكا درينه ك ڤنا مديا ڠن نمروني ك ن ڤيكير لم سابوه چارا ڽڠ هنا سابن.,science/technology,science/technology,0.2120084911584854
"ڽي جد ݢڤبوت لڠسوڠ لى اورڠ رامي, تاڤيه بسي واب لبيه باݢه تي رودا كايو ݢروبك.",science/technology,science/technology,0.19034285843372345
"ڤرايدس مچاكوڤ سابوه سمڤي تلو جنتن باليغ ڽڠ مكاويت, دڠن تلو ڤلوه بتينا ڠن انقجيه.",science/technology,geography,0.1965084969997406
"ادتڤيه ا اي ڽن نا ا اي ڽڠ كوڠ لم علمو ساينس حايل, ا اي ڽن جيڤدوڠ سابوه چابڠ لم علمو ساينس كومڤوتر, ڽڠ مهوبوڠ ڠڽ ڤكاتن, مروني ڠڽ چاروڠ جيه سابوه مسين لم ادڤتاسي.",science/technology,science/technology,0.3194253146648407
اسڤيك راسيو لم اوكور ڽي (ڽڠ جيباهݢي لم دوا بله ك تاتمو دوم-نومبور راسيو ڽڠ ڤاليڠ بيئسا) ناكه دكهن ٣:٢.,science/technology,politics,0.2788979709148407
"سابوه تيليڤون ساتليت عموم جيه كن سابوه ݢلنتر ك تيليڤون سيلولير, ݢتا سواه نا د لوار دڠن ڤنداڠن ڽڠ تراڠ ماڠت جد ڤݢج سابوه ڤڠݢيلن تيليڤون.",science/technology,science/technology,0.24223031103610992
"ادت ڤيه جالن ݢريتن اڤوى جيڤݢج نيبك ڤاڤن كايو ڽڠ مسمبوڠ, اوق ڽن جيبري ايدين ك ݢودا تاريك اوق ڽن نك باݢه تروء ڽڠ لبيه رايق ڠڽ تاريك ببن ڽڠ لبيه رايق نيبك رج اوه ڽڠ باچوت ݢاسر بك اوري ڽن.",science/technology,health,0.4278419315814972
"اورڠ كا جي تڤوى تتڠ ڤونچا ذات-ذات كيميا لاݢو مس, ڤيرق, ڠن تماݢ داري جامن ديلو, ڽڠ ڽي جد د تمو بك عالم لم بنتوق اصل جيه ڠن بيئسا جيه ماڠت ݢكوه دڠن ڤركاكس-ڤركاكس ڤريميف.",science/technology,science/technology,0.2858171761035919
رودا ك ݢڤاوبه دونيا دڠن چار ڽڠ هاير تهت. حل ڤاليڠ رايق ڽڠ كا ݢڤبوت رودا ك ݢتاڽي ناكه بري ك ݢتاڽي ترانسڤورتاسي ڽڠ لبيه ماڠت ڠن لبيه باݢه.,science/technology,science/technology,0.49031028151512146
حل ڽي د ڤݢج ك ڤڤستي بهوا ݢمبر ݢتوڤ بن مندوم لاير. ڽن ݢسبوت اوفير سكين.,science/technology,geography,0.23514685034751892
كاڤل نوم اورڠ جرمان ننجيه او-بوتس. اورڠ جرمان جروه تهه بك جيمى راكن بك جيڠوى كاڤل نوم اوق ڽن.,science/technology,entertainment,0.2585388720035553
"ادتڤيه صيفت بنتوق جيه جد مݢنتي, صيفت كيميا جيه تتڤ سابن.",science/technology,science/technology,0.23042312264442444
تݢاڠن ڤرموكاءن نا سابب موليكول اير د ڤرموكاءن اير لبيه متاريك سابي كدري٢جيه نيبك موليكول اودارا د اتس جيه.,science/technology,science/technology,0.2584037482738495
ساله سابوه مسئله ڽڠ ڤاليڠ عموم عوه واتو چوبا اوبه فيلم او فورمت د في د ناكه ڤمينداين برلبيه اتوا اوفير سكين.,science/technology,science/technology,0.23546423017978668
