text,actual_category,predicted_category,confidence
Mutation yongereire ũingĩ wa genes njerũ na irutĩtwo kuuma gĩkundi kĩa iria nyonanie.,science/technology,health,0.7092923521995544
Bomu ya kũgayũkania ĩrutaga wĩra kũringana na watho wa atĩ kuoyaga hinya wa kũhũthĩka kũnyitithania nucleus na protons na neutrons.,science/technology,health,0.42555391788482666
"Nucleus ikoragwo na particles igĩrĩ, neutron na protons.",science/technology,science/technology,0.6906450390815735
KĨũndũ gĨkĨ kĨhotithĨtie kũrutwo kwa mbica njega ikĨringithanio na iria cia gacicio karĨa gatagucagia mbica.,science/technology,travel,0.5168647170066833
"Nĩ irĩ hinya gũkĩra web proxies nĩ ũndũ wa itũmi ciigana ũna: Nĩyerekagĩria internet traffic yothe njĩra-inĩ ingĩ, na kũrĩ http ike.",science/technology,travel,0.45329365134239197
Interactive design yendaga wĩrore ũrĩa wĩtĩkĩtie ũndũ wĩgiĩ media na wĩrute kwaga gwĩciria na njĩra ĩmwe.,science/technology,travel,0.38793236017227173
"Ũndũ uyũ nĩwatuĩkire mũtugo, no cuma iyo ya iron nĩyatũmaga magũrũ ma wagons marĩa maarĩ ma mbaaũ gũthira mũno.",science/technology,travel,0.7213773727416992
"Ikundi cia mĩrũthi ithondekagwo nĩ gatagatĩ ka mũrũthi ũmwe na ĩtatũ ya njamba ĩrĩa ĩtainio, ĩtwaranĩte na ĩngĩ mĩingĩ ta mĩrongo ĩtatũ ya nga na twana.",science/technology,travel,0.5122947096824646
"O na harĩa AI ĩkoragwo na rĩĩtwa rĩrĩ na hinya rĩa sayansi ya gwĩcirĩria maũndũ matarĩ ho, AI ĩthondekaga rũhonge rwa bata mũno rwa sayansi ya kambiuta, ĩkĩrũmbũyania na mũtugo, wĩruti na kũhotithia ũũgĩ wa macini.",science/technology,health,0.31367743015289307
Ratio ya aspect ya mũigana ũyũ (kũgayania ikũmi na igĨrĨ nĨguo kuona namba ngima ĨrĨa huthũ) ĨrĨa ĨrĨkanaga nĨ 3:2.,science/technology,travel,0.3353862166404724
"Thimũ ya satellite ti ya ithenya rĩa thimu ya moko, tondũ no nginya ũkorwo kũndũ nja handũ ũrakinyĩrĩka wega nĩ satellite nĩguo ũhote kuhũũra thimũ.",science/technology,travel,0.4041615426540375
"Ona angĩkorwo Wagonways ciakitwo na mbaũ, nĩciatũmaga mbarathi ithiĩ ihenya inene na kũgucia mĩrigo mĩritũ gũkĩra barabara irĩa cia hĩndĩ iyo iria citaarĩ nyoroku.",science/technology,travel,0.8359325528144836
"Andũ nĩ makoretwo moĩ ciigiĩ maũndũ ma mũthingi ma chemical elements kwa mũhiano thahabu, betha na copper kuma matukũ-inĩ ma tene mũno, tondũ icio no igundũrwo ũndũire-inĩ wacio itanyitanĩte na kĩndũ kĩngĩ na nĩ ikoragwo na ingĩringithanio na ingĩ nĩ ikoragwo na raithi kwenja ugĩtũmira indo cia tene.",science/technology,health,0.36261624097824097
