text,actual_category,predicted_category,confidence
جيتوڻيڪ ويگن ويز صرف ڪاٺ جي متوازي تختن تي مشتمل هوندا آهن، انهن گهوڙن کي انهن جي ويجهو اچڻ جي اجازت ڏني هئي ته انهن کي تيز رفتار اپنائڻ گهرجي ۽ ڏينهن جي اڃان وڌيڪ خراب روڊن جي ڀيٽ ۾ وڏو لوڊ ڇڪڻو آهي.,science/technology,travel,0.3438718914985657
ماڻهو پراڻي زماني کان سون، چاندي، ۽ ٽامي جهڙن بنيادي ڪيميائي عنصرن جي بابت ڄاڻن ٿا، جيئن تہ اهي قدرت ۾ مقامي شڪل ۾ ڳولي سگهجي ٿي ۽ قديمي اوزارن سان منهنجي لاءِ نسبتاً آسان آهي.,science/technology,geography,0.45939943194389343
ڦيٿي دنيا کي حيرت انگيز طريقي سان دنيا کي تبديل ڪري ڇڏيو آهي. سڀ کان وڏي شئي جيڪو ڦيٿي اسان لاءِ ڪئي اهو گهڻي آسان ۽ تيز ٽرانسپورٽيشن آهي.,science/technology,geography,0.3992439806461334
اهو يقيني بڻائڻ لاءِ ٺاهيو ويو آهي تہ تصوير سموري اسڪرين کي ڪور ڪري ٿي. جنهن کي اور اسڪرين چئبو آهي.,science/technology,travel,0.5010601282119751
جرمن آبدوز کي يو-بوٽس چيو ويندو هو. جرمن پنهنجيون آبدوزون هلائڻ ۽ نيويگيٽ ڪرڻ ۾ تمام ڀَڙ هئا.,science/technology,travel,0.31227219104766846
جيتوڻيڪ هن جي جسماني حالت بدلجي سگهي ٿي، انهي جي ڪيميائي حالت ساڳئي رهي ٿي.,science/technology,health,0.7181418538093567
سطح جي ڪشش ان لاءِ ٿئي ٿي تہ پاڻي جي سطح تي پاڻي جا ماليڪيول انهن جي مٿي هوا جي ماليڪيولن جي مقابلي ۾ هڪ ٻئي ڏانهن وڌيڪ ڪشش ڪندا آهن.,science/technology,travel,0.32470792531967163
ڪنهن مووي کي DVD فارميٽ ۾ تبديل ڪرڻ جي ڪوشش ڪرڻ مهل سڀني کان وڌيڪ عام مسئلن مان هڪ اوور اسڪين آهي.,science/technology,entertainment,0.851142168045044
خصوصي طور تي، اها دعويٰ ڪجي ٿي ته مائڪرو-اظهار جي صحيح تشريح ڪري اهو پتو لڳائي سگهجي ٿو ته ڪو ماڻهو ڪوڙ ڳالهائي رهيو آهي يا نه.,science/technology,health,0.2995356619358063
سون سڀني قسمن جي شڪلن ۾ تبديل ڪري سگهجي ٿو. اهو ننڍڙي شڪلن ۾ رول ڪري سگهجي ٿو.,science/technology,geography,0.2798343598842621
AI سسٽم هاڻي گهڻو ڪري معاشيات، طب، انجنيئرنگ ۽ فوج جي فليڊ ۾ استعمال ٿيندو آهي، جيئن تہ اهو ڪيترن ئي گهريلو ڪمپيوٽر ۽ وڊيو گيم سافٽويئر اپلي ڪيشنس ۾ ٺاهيو ويو آهي.,science/technology,science/technology,0.5485965609550476
اهو هاڻي بہ تيار ڪيو ويندو آهي، پر ان کان بہ ضروري ڳالهہ اهو آهي تہ ان جي ڏيک جي نسبت ڊجيٽل ڪئميرا اميج سينسر فارميٽس جي ذريعي وراثت ۾ مليو آهي.,science/technology,health,0.4132896661758423
گهڻيون گاريون کائيندڙ ۽ بي عزتي سهندڙ رول آف ٿرڊ هڪ سادي هدايت آهي جيڪو هڪ تصوير ۾ ترتيب جي ماپ کي برقرار رکندي حرڪت جا اصول ٺاهي ٿو.,science/technology,travel,0.36312881112098694
اهو صرف ان جي ڳالهہ جي تصديق نٿو ڪري تہ گهٽ ۾ گهٽ ڪجهہ ڊائنوسارن کي پر هيا، هڪ نظريو پهرين ئي وڏي پيماني تي پکيڙجي ويو،پر اهي تفصيلون ڏين ٿا جيڪي آثار عام طور تي نٿا ڏيئي سگهن، جهڙوڪ رنگ ۽ ٽي طرفي ترتيب.,science/technology,geography,0.32297283411026
آئي او جي ڪشش ثقل مون تي ڪيئن ڇڪي ٿي؟ جيڪڏهن توهان آئي او جي مٿاڇري تي بيٺا آهيو ته، زمين جي ڀيٽ ۾ توهانجو وزن گهٽ هوندو.,science/technology,health,0.6885315179824829
NextGen هڪ سسٽم آهي جنهن جا FAA دعويٰ ڪري ٿو تہ اهو هوائي جهاز کي ننڍن رستن تي اڏائڻ، هر سال لکين تيل جا گيلن بچائڻ، ڪاربان جو گهٽ خارج ڪرڻ ۾ مدد ڪري ٿو.,science/technology,travel,0.8094358444213867
نيورو بائيولاجيڪل ڊيٽا ڪوگنيشن جي جاچ جي نظرياتي طريقي لاءِ ظاهري ثبوت مهيا ڪري ٿو. انهيءِ ڪري اهو تحقيق جي حصي کي ننڍو ڪري ٿو ۽ ان کي وڌيڪ درست بڻائي ٿو.,science/technology,science/technology,0.4901425242424011
"2 ڪلاڪن جي تقرير دوران هن ٻڌايو ته ""اڄ Apple فون کي ٻيهر ايجاد ڪرڻ وڃي رهي آهي، اسان اڄ تاريخ رقم ڪرڻ وڃي رهيا آهيون.""",science/technology,travel,0.2963789105415344
زوم لينسز جو عيب اهو آهي تہ مرڪزي نظر جي ڊيگهہ جي حد حاصل ڪرڻ لاءِ گهربل مرڪزي نظر جي پيچيدگي ۽ لينس جي عنصرن جي تعداد پرائم لينسز کان تمام گهڻي آهي.,science/technology,travel,0.35895007848739624
ٽيليويزن جي رموٽ جي مشابهت رکندي، ڪنٽرولر صارف جي ٽيلي ويزن جي ويجهو رکيل ٻہ سينسرن جو استعمال ڪندي پنهنجي بيهڪ کي ٽن طرفن واري جاءِ کي ٽرائي اينگيوليٽ ڪرڻ لاءِ استعمال ڪري ٿو.,science/technology,geography,0.43927133083343506
. سائنسدانن جو چوڻ آهي تہ هن جانور جي پر جو رنگ مٿي پيلي سان هلڪو ڀورو يا اندران کان ڪيروٽينائيڊ رنگ جهڙو.,science/technology,science/technology,0.40351736545562744
يونيورسٽي جي تحقيقدانن ٻڌايو تہ، ٻہ مرڪب هڪ ٻي سان رد عمل ڪري ڪرسٽلز ٺاهين ٿا جيڪو بڪي جي ڪم ۾ رڪاوٽ وجهي سگهي ٿو.,science/technology,geography,0.22454479336738586
اهو 35 ملي ميٽر (864 جي مقابلي ۾ 3136 ملي ميٽر 2) جي نسبتاً 4 ڀيرا وڌيڪ ريزوليشن ڏي ٿو.,science/technology,geography,0.2745632231235504
سمنڊ جي اندر فائبر آپٽڪ ڪيبل يورپ ۽ براڊبينڊ سيٽلائيٽ کي جوڙي ٿي ان جي مهرباني، گرين لينڊ انٽرنيٽ رسائي حاصل ڪرڻ واري 93% آبادي سان سٺي نموني جڙيل آهي.,science/technology,science/technology,0.3357539176940918
هن قسم جي سڀني مشهور ايپس مان هڪ Google Translate آهي، جيڪو گهربل ٻولي جي ڊيٽا ڊائون لوڊ ڪرڻ کانپوءِ آف لائن ترجمو ڪرڻ جي اجازت ڏي ٿو.,science/technology,travel,0.4079430401325226
ان جي ساڳي ماليڪيولر ساخت آهي آيا اهو گئس، مائع يا سخت شئي هجي.,science/technology,geography,0.35336074233055115
وڊيو رڪارڊنگ مائڪرو-ايڪسپريشن، منهن جي حرڪت جيڪو ڪجهہ ملي سيڪنڊن تائين رهندي آهي جي تشريح ۾ اهم دريافتن جي رهنمائي ٿي آهي.,science/technology,geography,0.3203378915786743
انسان هزارين سالن کان مبالغه ڪاري لينسز ٺاهيندا ۽ استعمال ڪندا رهيا آهن.,science/technology,health,0.26499873399734497
اهو رڳو تجربو ناهي پر، ۽ هڪ تجربو هڪ ٽيسٽ آهي جيڪو هڪ يا وڌيڪ ممڪن مفروضن کي ختم ڪرڻ، سوال پڇڻ، ۽ مشاهدا ڪرڻ، ان سان گڏوگڏ سائنسي تحقيق جي رهنمائي ڪرڻ لاءِ استعمال ٿيندو آهي.,science/technology,science/technology,0.452179491519928
آخرڪار، ڪاٺ وارا ڦيٿا لوهي ڦيٿن ۾ ٿبديل ڪيا ويا هئا. 1767 ۾، پهريئن مڪمل لوهي ريل گاڏيو متعارف ڪرايون ويون.,science/technology,travel,0.45117828249931335
جڏهن ته اڪثر ڪارڊ ڪٿي به فون ڪال ڪرڻ لاءِ بهتر آهن، ڪجهه ڪارڊ ملڪن جي مخصوص گروپن ڏانهن سازگار ڪال ريٽ مهيا ڪرڻ جي خاصيت رکن ٿا.,science/technology,geography,0.372833251953125
گهڻيون جديد تحقيقي دوربينون سازگار ماحول جي حالتن سان پري وارن علائقن ۾ گهڻيون سهولتون ڏينديون آهن.,science/technology,geography,0.3036491274833679
اسٽيل جي سوئي سطح جي جڪڙ جي ڪري پاڻي جي مٿي تري ٿي.,science/technology,geography,0.6734692454338074
35 ملي ميٽر فارميٽ اصل ۾، ڪجهہ حد تائين پريشاني آهي، 36 ملي ميٽر ويڪر ۾ ۽ 24 ملي ميٽر ڊيگهہ ۾.,science/technology,geography,0.3372851312160492
"زندگي جي مطالعي جي لاءِ سيل انتهائي بنيادي ۽ نازڪ آهن، حقيقت ۾، انهن کي اڪثر ""زندگي جي اڏاوتي بلاڪ"" جي نالي سان سڏيو ويندو آهي.",science/technology,health,0.4174985885620117
ذاتي VPN (ورچوئل پرائيوٽ نيوٽورڪ) مهيا ڪندڙ سياسي سينسرشپ ۽ تجارتي IP-جيوفلٽرنگ ٻني کي روڪڻ جو هڪ بهترين طريقو آهي.,science/technology,politics,0.40962812304496765
خلائي رستو پورو ڪرڻ تائين، خلائي اسٽيشن مشن ۾ ان کان پهرين هڪ جائيرو اسڪوپ جي ضايع ٿيڻ جي باوجود اسٽيشن پنهنجو رويو برقرار رکيو.,science/technology,geography,0.462994784116745
ان قسم جي سوچ رکڻ وارن ماڻهن وٽ منطقي سوچ آهي، اهي طريقا ياد رکڻ، مسئلا حل ڪرڻ ۽ سائنسي ٽيسٽ ۾ ڪم ڪرڻ جي اهل آهن.,science/technology,science/technology,0.5491039156913757
اوسيلاٽس ننڍا جانور کائڻ پسند ڪن ٿا. اهي ٿي سگهي ٿو تہ ڀولڙا، نانگ، ڪوئا، ۽ پکي جهلن. اهي سڀئي جانور جن جو اوسيلاٽ شڪار ڪندو آهي گهڻو ڪري هن کان ننڍا هوندا آهن.,science/technology,science/technology,0.3224053680896759
ڪجهہ وچولي فارميٽ واريون فلم ڪئميرائون 6 بائي 6 سينٽي ميٽر جو فارميٽ استعمال ڪن ٿيون، ٺيڪ 56 بائي 56 ملي ميٽر نيگيٽو.,science/technology,entertainment,0.519256591796875
مسافرن کي سختي سان مشورو ڏنو وڃي ٿو ته اهي پنهنجي علائقي کي متاثر ڪرڻ واري خراب موسم جي ڪنهن بہ خطري کان خبرادار رهي ڇو تہ اهو ڪنهن بہ سفر جي منصوبن کي متاثر ڪري سگهي ٿي.,travel,travel,0.7948846817016602
بسون انٽر-ڊسٽرڪٽ بس اسٽيشن کان (دريا پار) روانو ٿينديون آهن، جيتوڻيڪ اڪثر، خاص طور تي جيڪي اوڀر جي طرف ۽ جڪار/ممٿانگ ڏانهن وڃي رهيون آهن اهي 06:30 کان 07:30 جي وچ ۾ نڪرن ٿيون.,travel,travel,0.5268362164497375
اهي رائيڊر کي وڌ ۾ وڌ حفاظت مهيا ڪن ٿا پر سوار جا پير انهن ۾ ڦسڻ جي امڪان جي ڪري حفاظتي خدشا ٿي سگهن ٿا.,travel,health,0.40911665558815
مختلف بالٽيڪ ڪروز مان گهڻا سينٽ پيٽرزبرگ، روس ۾ وڌيڪ ترسندا آهن.,travel,geography,0.4202181398868561
مشورو فرض ڪريو تہ مسافر چوري، دخل اندازي، غيرقانوني مارڪيٽ ۾ حصو وٺڻ، پنڻ، يا ٻي صورت ۾ پنهنجي فائدي لاءِ ٻي ماڻهو جو استعمال نہ ڪندا آهن.,travel,travel,0.5160026550292969
جڏهن توهان ڪٿي سفر ڪريو ٿا ۽ ان کان پهرين توهان کي گهڻيون شيون ڌيان کي ۾ رکڻيون هونديون آهن.,travel,travel,0.8757411241531372
گرمي جي ڏينهن ۾، مسافر معجزات جو تجربو ڪري سگھن ٿا جيڪي پاڻي (يا ٻين شين) جو دوکو ڏيندا آهن.,travel,travel,0.8098804950714111
ٻارن ساڻ خاندان ورلي نظر ايندا آهن، پر ڪجھ هوٽليون انهن کي نجي ڪمرن ۾ اجازت ڏين ٿيون.,travel,geography,0.31520962715148926
مثال جي طور تي، لوئر ويلي، رهائن ويلي ۾ قلعن جو دورو ڪرڻ يا ڊينيوب تي دلچسپ شهرن ڏانهن سفر ڪرڻ يا اري ڪينال ۾ بوٽنگ ڪرڻ.,travel,travel,0.6254450082778931
اهو بهتر ٿي سگهي ٿو ته هڪ ايجنٽ استعمال ڪجي جيڪو اڪثر توهان جي ٽرپس جي بڪنگ ڪري ٿو.,travel,geography,0.27663883566856384
ڪمپيوٽر پروگرامر ڪاسي فينٽون کي آئس لينڊ لاءِ هڪ سستي فلائيٽ ملي پر اتي رهڻ جي جاءِ نه ملڻ کان پوءِ جنوري 2004 ۾ ڪوچ سرفنگ جو بنياد رکيو ويو.,travel,entertainment,0.2875022292137146
عام طور تي شاگردن جي ويزا جا عام سياح يا ڪاروباري ويزا سان مختلف گهرجون ۽ درخواستن جي طريقا آهن.,travel,travel,0.9402903914451599
هر ملڪ جا منفرد قانون آهن ته ڪار ۾ ڪهڙيون هنگامي شيون هجڻ لازمي آهن.,travel,geography,0.3833746910095215
جيتوڻيڪ اڪثر ايجنسيون گهڻو عام بڪنگون وٺڻ جون خواهشمند آهن، ڪيترائي ايجنٽ خاص قسم جي سفر، بجٽ رينجز يا منزلن ۾ مهارت رکن ٿا.,travel,travel,0.5932772159576416
مسافرن کي جانورن جي پيسٽ کي منهن ڏيڻو پئجي سگهي ٿو ڇو تہ اهي پنهنجي گهريلو خطن ۾ ان سان واقف ناهن.,travel,travel,0.7842100858688354
اتر ۾ پڻ اسان جي ليڊي آف فاطمه جي بهترين مزار (مقبرو) جي زيارت لاءِ وڃو، جڳ مشهور ماريان مورتين جي جڳهه.,travel,travel,0.7151469588279724
توهان گوما ۾ گهمڻ لاءِ بوڊا-بوڊا (موٽرسائيڪل ٽيڪسي) استعمال ڪري سگهو ٿا. عام طور تي سواري لاءِ عام (مقامي) قيمت ~ 500 ڪانگوليس فرينڪ آهي.,travel,geography,0.45300406217575073
انهن ماڻهن لاءِ جيڪي ٻاهرين سرگرمين مان لطف اندوز ٿيندا آهن، سمنڊ کان وٺي آسمان تائين جو پيچرو لازمي آهي.,travel,entertainment,0.2992425262928009
"هڪ واڪنگ سفاري (جنهن کي ""بش واڪ""، ""هائيڪنگ سفاري""، يا گوئنگ ""فوٽنگ"" پڻ سڏيو ويندو آهي) ڪجهه ڪلاڪن يا ڪيترن ئي ڏينهن لاءِ، هائيڪنگ تي مشتمل آهي.",travel,travel,0.9243760108947754
جلدي وڃڻ جو واحد طريقو اهو تہ چيڪ ٿيل سامان کي موڪلجي. ايئر لائن جا قاعدا انهن کي مسافر کانسواءِ سامان موڪلڻ جي اجازت نٿو ڏي، جتان توهان داخل ٿيو ٿا.,travel,travel,0.6659268736839294
اضافي 300 مجموعي تعداد کي 1،300 گاڏين تائين آڻي ٿو جيڪي وڏي گوڙ کي ختم ڪرڻ لاءِ حاصل ڪيون وينديون.,travel,geography,0.46764126420021057
ننڍڙن ٻارن سان خاندانن کي وڌيڪ تياري گهرجي، پر ٻار ۽ پري-اسڪول وارا ٻار ساڻ هوندي به هڪ ڏينهن جي ٻاهر رهڻ آسان آهي.,travel,health,0.3673354387283325
ڪو به ماڻهو جيڪو بلند عرض تي يا جبل جي پاسز تي ڊرائيو ڪرڻ وڃي رهيو آهي، ان کي برف باري، برف باري يا برف، يا منجمد گرمي پد تي غور ڪرڻ گهرجي.,travel,geography,0.7777979969978333
اڄ ٽمبڪتو هڪ غريب شهر آهي پر ان جي باوجود هن جي شهرت هن کي سياحت لاءِ پسنديده بڻائي رکيو آهي ۽ کيس هڪ هوائي اڏو پڻ آهي.,travel,travel,0.8171890377998352
برفاني طوفان دوران، تمام ٿوري وقت ۾ توهانکي رستي ۾ ڦاسائڻ جيتري برف پئجي سگهي ٿي.,travel,geography,0.4357932209968567
جيڪڏهن توهان ڏاکڻي اڌ گولي ۾ پوري دنيا جي اُڏام ڪرڻ چاهيو ٿا ته، بحري رستن جي نه هجڻ جي ڪري، پروازن ۽ منزلن جي چونڊ محدود آهي.,travel,geography,0.37846139073371887
ايئر لائنز جهڙوڪ ايمريٽس، اتحاد ايئر ويز، قطر ايئر ويز ۽ ترڪش ايئر لائنز پنهنجون خدمتون سٺي نموني سان افريقا تائين وڌائي ڇڏيون آهن، ۽ ٻين يورپي ايئر لائنز جي نسبت مسابقتي قيمتن تي آفريڪا جي ڪيترن ئي وڏن شهرن ڏانهن رابطا پيش ڪن ٿيون.,travel,travel,0.8107481598854065
ڪا بہ وڌيڪ ٽرانسپورٽ نہ لڳائي پئي وڃي ۽ ويمبلي تي زميني ريل گاڏيون نہ بيهنديون ۽ گرائونڊ تي پارڪ ۽ رائيڊ سهولتون موجود نہ آهن.,travel,travel,0.38931798934936523
عام طور تي، وڌيڪ عرصي لاءِ ڪنهن به ٻاهرين ملڪ ۾ رهڻ لاءِ توهان کي اڳواٽ ويزا حاصل ڪرڻ جي ضرورت پوندي.,travel,travel,0.3276289105415344
هر ٽرين کي ميٽرو پلس ۽ ميٽرو ڪوچون آهن؛ ميٽرو پلس ڪوچون هميشه ڪيپ ٽائون جي ويجهو ٽرين جي آخر ۾ هونديون آهن.,travel,travel,0.29304707050323486
هر ڪو معاشري ۾ حصو وٺي ٿو ۽ ٽرانسپورٽ جو نظام استعمال ڪري ٿو. تقريبن هر ڪو ماڻهو ٽرانسپورٽ جي نظام بابت شڪايت ڪري ٿو.,travel,travel,0.31573915481567383
جئين ته علائقا گهٽ آباد ٿيل آهن ۽ تنهنڪري روشني جي آلودگي جو به گهڻو ڪو مسئلو ناهي، تنهنڪري توهان رات جا تارا ڏسڻ جو مزو وٺڻ جي پڻ قابل هوندا.,travel,geography,0.356110543012619
ويزا جون گهرجون ۽ قيمتون هڪ ملڪ جون ٻي ملڪ سان الڳ هونديون آهن ۽ توهان جنهن ملڪ سان توهان اچو ٿا ان کان متاثر ٿينديون آهن.,travel,geography,0.246449276804924
عام ڳالهه طور، A کان B تائين ڊائريڪٽ فلائيٽ تي ڪاروبار يا فرسٽ ڪلاس سيٽن لاءِ رعايت ڳولڻ جو ڪو به فائدو ناهي.,travel,travel,0.36176568269729614
بومرينگ اڇلڻ هڪ مشهور مهارت آهي جيڪو ڪيترائي سياح حاصل ڪرڻ چاهين ٿا.,travel,travel,0.7797184586524963
جيڪڏهن توهان ڏکڻ پئسفڪ ۽ ڏکڻ آمريڪا جو ويسٽ ڪوسٽ ڇڏڻ چاهيو ٿا تہ صرف هن فلائيٽ جو آپشن نہ آهي. (هيٺ ڏسو),travel,travel,0.35266321897506714
سان فرانسسڪو گهڻين هوٽلن، ريسٽورينٽس، ۽ اعليٰ معيار ڪنوينشن جي سهولتن سان هڪ وڏو سياح جو ڍانچو تيار ڪيو آهي.,travel,travel,0.8655477166175842
سفر جي دوران رضاڪار خدمتون مهيا ڪرڻ هڪ بهترين طريقو آهي پر اهو صرف ڏيڻ جي بابت ناهي.,travel,travel,0.8230430483818054
ماڻهو اهو نٿا سمجهي سگهن تہ ملڪ واپس اچڻ وارن مسافرن لاءِ پڻ صبر ۽ سمجهہ ضروري آهي.,travel,travel,0.8242422938346863
آفريڪا کان ٻاهر انهن سڀني جڳهين لاءِ اضافي ويزائن، روانگي ٽيڪسز، گرائونڊ ٽرانسپورٽ وغيره جي اضافي قيمت شامل ڪرڻ نه وساريو.,travel,travel,0.2765306234359741
بشيڪ جي ڪيترن ئي رهواسين ڏکڻ کان احتجاجين تي لاقانونيت جو الزام هنيو.,politics,politics,0.4015497863292694
اڄ جا بيلجيم جا حصا ماضي ۾ لڪسمبرگ جا حصا هئا پر 1830 جي بيلجين جي انقلاب کانپوءِ بيلجين ٿي ويو.,politics,geography,0.5623100399971008
1988 کان وٺي، بيلٽ باڪس صاف هجڻ ضرور آهن تہ جيئن ووٽر ۽ نگران گواهي ڏيئي سگهن تہ شروع ڪرڻ مهل واجبي ڳڻيل ۽ منظور ٿيل ووٽرن کان علاوه ڪي بہ لفافا موجود نہ آهن ۽ ڪي بہ لفافا شامل نہ ڪيا ويا آهن.,politics,geography,0.2905542552471161
نگران وزيراعظم جوليا گلرڊ 2010 جي وفاقي اليڪشن جي مهم دوران دعويٰ ڪئي ته هُن جو مڃڻ هو ته آسٽريليا ڪوين ايلزبيٿ II جي خطي جي آخر ۾ هڪ ريپبلڪ بڻجي.,politics,politics,0.2760189175605774
آئرش حڪومت صورتحال کي درست ڪرڻ لاءِ پارلياماني قانون جي ضرورت تي زور ڏئي رهي آهي.,politics,geography,0.3395361304283142
علائقي ۾ سفارتي دليل آرمينيا ۽ آذربائيجان جي وچ ۾ لاڳاپا خراب ڪري رهيا هئا.,politics,travel,0.6143655180931091
"وزير ايظم اسٽيفن هارپر PMO ۾ NDP اڳواڻ جيڪ ليٽن سان اڱاري جي ڏينهن 25 منٽن جي ميٽنگ کانپوءِ، ٻيو بل پيش ڪرڻ کان پهرين، حڪومت جو ""ڪلين ايئر ايڪٽ"" کي جائزي لاءِ ٻين آل پارٽي ڪميٽي ڏانهن موڪلڻ تي متفق ٿيو آهي.",politics,politics,0.27501368522644043
گذريل مهيني پولينڊ ۾ گهڻا احتجاج ٿيا جڏهن ان ملڪ ACTA تي صحي ڪئي، جنهن جي ڪري پولش حڪومت هاڻي جي لاءِ معاهدي تي صحي نہ ڪرڻ جو فيصلو ڪيو آهي.,politics,politics,0.46849295496940613
ايڊوائيزريون صرف هڪ ملڪ جي سياسي صورتحال جو مختصر خلاصو آهن.,politics,politics,0.8751755356788635
1976 جي چونڊن دوران هن ڪارٽر کي خارجه پاليسي بابت صلاح ڏني، پوءِ هينري ڪسنگر کان کٽي 1977 کان 1981 تائين نيشنل سيڪيورٽي ايڊوائيزر (NSA) طور خدمت سرانجام ڏني.,politics,politics,0.35130617022514343
ترڪي گرفتار ٿيل ISIS جي ويڙهاڪن جي حفاظت تي قبضو ڪندو، يورپي ملڪن واپس موڪلڻ تي اناڪار ڪري ڇڏيو آهي.,politics,politics,0.44027578830718994
جيتوڻيڪ، اهي منصوبا تقريباً رات جو دير سان رائج ٿي ويا، ريگا امن معاهدي جي خلاف ورزي تي پولينڊ جي مشرقي علائقن تي حملو ڪرڻ بعد، سوويئيٽ-پولش نان-اگريشن پيڪٽ، ۽ ٻين ٻن طرفن ۽ گهڻ طرفي عالمي معاهدن تي چڙهائي ڪري جڏهن سووئيٽ جي يونين ريڊ آرمي کان 800000 سپاهي داخل ٿيا ۽ بيلاروسي ۽ يوڪرينيائي محاذ ٺاهي ٺاهيو.,politics,travel,0.44833797216415405
عمل جي پيروي ڪندي، عمل ۾ رهڻ لاءِ HJR-3 جو 2015 يا 2016 ۾ ايندڙ چونڊيل قانون سازي پاران ٻيهر جائزو ورتو ويندو.,politics,health,0.3010404706001282
4 جولائي تي ڪانگريس کي اپنائڻ کان پوءِ ڪانگريس جي صدر جان هينڪاڪ ۽ سيڪريٽري چارلس ٿامسن جي هٿ سان لکيل هڪ دستخط وارو مسودو پوءِ ڪجهه بلاڪ اڳتي ڊنليپ جي پرنٽنگ جي دڪان ڏانهن موڪليو ويو.,politics,entertainment,0.21956348419189453
11:00 وڳي کانپوءِ، احتجاجين وائيٽ حال ۾ اتر طرف ويندڙ گاڏين جي ٽرئفڪ روڪي ڇڏي.,politics,politics,0.44717520475387573
جيتوڻيڪ، جون 1956 ۾، جڏهن پولينڊ ۾ فساد ٿيا ته ڪروشيو جي واعدن کي آزمائش ۾ وجهي ڇڏيو، جتي مزدور خوراڪ جي گهٽتائي ۽ اُجرت جي ڪٽوتين خلاف احتجاج ڪري رهيا هئا، جيڪو ڪميونيزم خلاف عام احتجاج ۾ بدلجي ويو.,politics,politics,0.5572787523269653
اهو اڳين 40 سالن تائين جاري رهڻي هئي ۽ آفريقا کان وٺي ايشيا تائين، افغانستان، ڪيوبا ۽ ٻين ڪيترن ئي هنڌن تي پراڪسي فو ج جي ذريعي حقيقي لڙائي وڙهي ويندي.,politics,travel,0.3188422620296478
گذريل مهيني هڪ صدارتي ڪميشن ملڪ کي نئي چونڊ جي طرف وٺي وڃڻ جي لاءِ هڪ اُپائن جو پئڪيج جي حصي جي طور پراڻن CEP کي استعفيٰ جي تجويز ڏني.,politics,geography,0.37379541993141174
ظاهري طور تي ڪور ڪيل ٻيا موضوع جنهن ۾ مستقبل جي رياست يروشلم جيڪو ٻني ملڪن جي لاءِ مقدس آهي ۽ اردن وادي جو مسئلو شامل آهي.,politics,geography,0.3873234689235687
انهي کي رياستن جي وچ ۾ ٽيڪس قانون ۽ محصولن کي ختم ڪرڻ جو اختيار نه هو.,politics,politics,0.4691924452781677
فرانسيسي اليڪٽورل قانون ڪارواين کي سختي سان ترتيب ڏئي ٿو.,politics,geography,0.442298948764801
مڊ ٽرم اليڪشن ۾ نقصان جي هڪ هفتي کانپوءِ، بش سامعين کي ايشيا ۾ واپار جي توسيع بابت ٻڌايو.,politics,health,0.2975713014602661
